Student_ID,Name,Date,Course_Code,Attendance(%),Attended_Class,Division,Faculty,Classes_Attended_Past_10_Days,Overall_Attendance(%)
01fe22bcs827,Kavya Jain,2024-11-14,COM-349,96.82,1,D,Dr. Vikram Patel,5,50.0
01fe22bcs827,Kavya Jain,2024-11-15,COM-349,60.66,1,D,Dr. Vikram Patel,5,50.0
01fe22bcs827,Kavya Jain,2024-11-16,COM-349,62.73,1,D,Dr. Vikram Patel,5,50.0
01fe22bcs827,Kavya Jain,2024-11-17,COM-349,92.96,1,D,Dr. Vikram Patel,5,50.0
01fe22bcs827,Kavya Jain,2024-11-08,MEC-427,75.78,1,D,Dr. Vikram Patel,5,50.0
01fe22bcs827,Kavya Jain,2024-11-09,MEC-427,75.1,0,D,Dr. Vikram Patel,5,50.0
01fe22bcs827,Kavya Jain,2024-11-10,MEC-427,95.71,1,D,Dr. Vikram Patel,5,50.0
01fe22bcs827,Kavya Jain,2024-11-11,MEC-427,86.19,1,D,Dr. Vikram Patel,5,50.0
01fe22bcs827,Kavya Jain,2024-11-12,MEC-427,60.92,0,D,Dr. Vikram Patel,5,50.0
01fe22bcs827,Kavya Jain,2024-11-13,MEC-427,94.3,0,D,Dr. Vikram Patel,5,50.0
01fe22bcs827,Kavya Jain,2024-11-14,MEC-427,82.22,1,D,Dr. Vikram Patel,5,50.0
01fe22bcs827,Kavya Jain,2024-11-15,MEC-427,84.51,0,D,Dr. Vikram Patel,5,50.0
01fe22bcs827,Kavya Jain,2024-11-16,MEC-427,97.36,1,D,Dr. Vikram Patel,5,50.0
01fe22bcs827,Kavya Jain,2024-11-17,MEC-427,71.88,0,D,Dr. Vikram Patel,5,50.0
01fe22bcs338,Vivaan Singh,2024-11-08,COM-874,59.69,1,D,Dr. Ramesh Sharma,6,60.0
01fe22bcs338,Vivaan Singh,2024-11-09,COM-874,62.12,1,D,Dr. Ramesh Sharma,6,60.0
01fe22bcs338,Vivaan Singh,2024-11-10,COM-874,99.22,1,D,Dr. Ramesh Sharma,6,60.0
01fe22bcs338,Vivaan Singh,2024-11-11,COM-874,97.68,0,D,Dr. Ramesh Sharma,6,60.0
01fe22bcs338,Vivaan Singh,2024-11-12,COM-874,62.14,1,D,Dr. Ramesh Sharma,6,60.0
01fe22bcs338,Vivaan Singh,2024-11-13,COM-874,56.1,0,D,Dr. Ramesh Sharma,6,60.0
01fe22bcs338,Vivaan Singh,2024-11-14,COM-874,63.06,0,D,Dr. Ramesh Sharma,6,60.0
01fe22bcs338,Vivaan Singh,2024-11-15,COM-874,76.93,1,D,Dr. Ramesh Sharma,6,60.0
01fe22bcs338,Vivaan Singh,2024-11-16,COM-874,51.57,0,D,Dr. Ramesh Sharma,6,60.0
01fe22bcs338,Vivaan Singh,2024-11-17,COM-874,67.13,1,D,Dr. Ramesh Sharma,6,60.0
01fe22bcs338,Vivaan Singh,2024-11-08,COM-349,78.57,0,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs338,Vivaan Singh,2024-11-09,COM-349,66.04,1,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs338,Vivaan Singh,2024-11-10,COM-349,95.97,1,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs338,Vivaan Singh,2024-11-11,COM-349,64.93,1,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs338,Vivaan Singh,2024-11-12,COM-349,61.51,0,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs338,Vivaan Singh,2024-11-13,COM-349,82.75,0,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs338,Vivaan Singh,2024-11-14,COM-349,85.02,1,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs338,Vivaan Singh,2024-11-15,COM-349,75.68,0,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs338,Vivaan Singh,2024-11-16,COM-349,89.44,1,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs338,Vivaan Singh,2024-11-17,COM-349,67.29,0,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs499,Niharika Rao,2024-11-08,ELE-128,66.56,0,E,Prof. Neha Reddy,3,30.0
01fe22bcs499,Niharika Rao,2024-11-09,ELE-128,88.82,0,E,Prof. Neha Reddy,3,30.0
01fe22bcs499,Niharika Rao,2024-11-10,ELE-128,88.61,0,E,Prof. Neha Reddy,3,30.0
01fe22bcs499,Niharika Rao,2024-11-11,ELE-128,71.24,1,E,Prof. Neha Reddy,3,30.0
01fe22bcs499,Niharika Rao,2024-11-12,ELE-128,57.34,0,E,Prof. Neha Reddy,3,30.0
01fe22bcs499,Niharika Rao,2024-11-13,ELE-128,70.88,0,E,Prof. Neha Reddy,3,30.0
01fe22bcs499,Niharika Rao,2024-11-14,ELE-128,87.59,0,E,Prof. Neha Reddy,3,30.0
01fe22bcs499,Niharika Rao,2024-11-15,ELE-128,61.61,0,E,Prof. Neha Reddy,3,30.0
01fe22bcs499,Niharika Rao,2024-11-16,ELE-128,80.91,1,E,Prof. Neha Reddy,3,30.0
01fe22bcs499,Niharika Rao,2024-11-17,ELE-128,97.66,1,E,Prof. Neha Reddy,3,30.0
01fe22bcs673,Rohan Patel,2024-11-08,INF-519,66.11,1,C,Dr. Vikram Patel,6,60.0
01fe22bcs673,Rohan Patel,2024-11-09,INF-519,59.62,0,C,Dr. Vikram Patel,6,60.0
01fe22bcs673,Rohan Patel,2024-11-10,INF-519,88.09,1,C,Dr. Vikram Patel,6,60.0
01fe22bcs673,Rohan Patel,2024-11-11,INF-519,72.96,1,C,Dr. Vikram Patel,6,60.0
01fe22bcs673,Rohan Patel,2024-11-12,INF-519,91.05,0,C,Dr. Vikram Patel,6,60.0
01fe22bcs673,Rohan Patel,2024-11-13,INF-519,61.56,0,C,Dr. Vikram Patel,6,60.0
01fe22bcs673,Rohan Patel,2024-11-14,INF-519,71.56,1,C,Dr. Vikram Patel,6,60.0
01fe22bcs673,Rohan Patel,2024-11-15,INF-519,94.14,0,C,Dr. Vikram Patel,6,60.0
01fe22bcs673,Rohan Patel,2024-11-16,INF-519,67.49,1,C,Dr. Vikram Patel,6,60.0
01fe22bcs673,Rohan Patel,2024-11-17,INF-519,87.51,1,C,Dr. Vikram Patel,6,60.0
01fe22bcs408,Mihir Singh,2024-11-08,COM-349,66.53,0,E,Prof. Neha Reddy,7,70.0
01fe22bcs408,Mihir Singh,2024-11-09,COM-349,88.79,1,E,Prof. Neha Reddy,7,70.0
01fe22bcs408,Mihir Singh,2024-11-10,COM-349,54.91,1,E,Prof. Neha Reddy,7,70.0
01fe22bcs408,Mihir Singh,2024-11-11,COM-349,81.92,1,E,Prof. Neha Reddy,7,70.0
01fe22bcs408,Mihir Singh,2024-11-12,COM-349,91.88,1,E,Prof. Neha Reddy,7,70.0
01fe22bcs408,Mihir Singh,2024-11-13,COM-349,81.37,0,E,Prof. Neha Reddy,7,70.0
01fe22bcs408,Mihir Singh,2024-11-14,COM-349,56.59,1,E,Prof. Neha Reddy,7,70.0
01fe22bcs408,Mihir Singh,2024-11-15,COM-349,84.86,0,E,Prof. Neha Reddy,7,70.0
01fe22bcs408,Mihir Singh,2024-11-16,COM-349,70.63,1,E,Prof. Neha Reddy,7,70.0
01fe22bcs408,Mihir Singh,2024-11-17,COM-349,70.31,1,E,Prof. Neha Reddy,7,70.0
01fe22bcs408,Mihir Singh,2024-11-08,COM-874,98.31,0,E,Prof. Neha Reddy,3,30.0
01fe22bcs408,Mihir Singh,2024-11-09,COM-874,85.44,1,E,Prof. Neha Reddy,3,30.0
01fe22bcs408,Mihir Singh,2024-11-10,COM-874,75.8,0,E,Prof. Neha Reddy,3,30.0
01fe22bcs408,Mihir Singh,2024-11-11,COM-874,52.07,1,E,Prof. Neha Reddy,3,30.0
01fe22bcs408,Mihir Singh,2024-11-12,COM-874,94.09,0,E,Prof. Neha Reddy,3,30.0
01fe22bcs408,Mihir Singh,2024-11-13,COM-874,54.61,0,E,Prof. Neha Reddy,3,30.0
01fe22bcs408,Mihir Singh,2024-11-14,COM-874,86.46,0,E,Prof. Neha Reddy,3,30.0
01fe22bcs408,Mihir Singh,2024-11-15,COM-874,94.69,0,E,Prof. Neha Reddy,3,30.0
01fe22bcs408,Mihir Singh,2024-11-16,COM-874,71.24,0,E,Prof. Neha Reddy,3,30.0
01fe22bcs408,Mihir Singh,2024-11-17,COM-874,83.32,1,E,Prof. Neha Reddy,3,30.0
01fe22bcs293,Rohan Nair,2024-11-08,INF-519,83.5,0,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-09,INF-519,65.07,1,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-10,INF-519,60.1,0,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-11,INF-519,70.52,0,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-12,INF-519,78.43,0,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-13,INF-519,68.54,1,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-14,INF-519,85.58,0,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-15,INF-519,79.48,0,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-16,INF-519,99.53,1,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-17,INF-519,79.13,1,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-08,COM-349,94.29,0,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-09,COM-349,61.05,1,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-10,COM-349,66.8,1,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-11,COM-349,88.77,0,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-12,COM-349,82.26,0,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-13,COM-349,57.32,0,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-14,COM-349,80.27,1,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-15,COM-349,65.15,0,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-16,COM-349,98.87,0,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs293,Rohan Nair,2024-11-17,COM-349,56.63,1,A,Dr. Ramesh Sharma,4,40.0
01fe22bcs800,Saanvi Patel,2024-11-08,MEC-427,83.9,1,B,Dr. Ramesh Sharma,2,20.0
01fe22bcs800,Saanvi Patel,2024-11-09,MEC-427,54.03,0,B,Dr. Ramesh Sharma,2,20.0
01fe22bcs800,Saanvi Patel,2024-11-10,MEC-427,74.68,0,B,Dr. Ramesh Sharma,2,20.0
01fe22bcs800,Saanvi Patel,2024-11-11,MEC-427,78.66,0,B,Dr. Ramesh Sharma,2,20.0
01fe22bcs800,Saanvi Patel,2024-11-12,MEC-427,58.17,0,B,Dr. Ramesh Sharma,2,20.0
01fe22bcs800,Saanvi Patel,2024-11-13,MEC-427,93.62,0,B,Dr. Ramesh Sharma,2,20.0
01fe22bcs800,Saanvi Patel,2024-11-14,MEC-427,65.02,0,B,Dr. Ramesh Sharma,2,20.0
01fe22bcs800,Saanvi Patel,2024-11-15,MEC-427,96.07,0,B,Dr. Ramesh Sharma,2,20.0
01fe22bcs800,Saanvi Patel,2024-11-16,MEC-427,55.57,0,B,Dr. Ramesh Sharma,2,20.0
01fe22bcs800,Saanvi Patel,2024-11-17,MEC-427,99.96,1,B,Dr. Ramesh Sharma,2,20.0
01fe22bcs783,Nisha Iyer,2024-11-08,MEC-427,75.85,1,A,Dr. Priya Gupta,5,50.0
01fe22bcs783,Nisha Iyer,2024-11-09,MEC-427,82.06,0,A,Dr. Priya Gupta,5,50.0
01fe22bcs783,Nisha Iyer,2024-11-10,MEC-427,93.37,1,A,Dr. Priya Gupta,5,50.0
01fe22bcs783,Nisha Iyer,2024-11-11,MEC-427,84.34,0,A,Dr. Priya Gupta,5,50.0
01fe22bcs783,Nisha Iyer,2024-11-12,MEC-427,64.46,0,A,Dr. Priya Gupta,5,50.0
01fe22bcs783,Nisha Iyer,2024-11-13,MEC-427,94.24,0,A,Dr. Priya Gupta,5,50.0
01fe22bcs783,Nisha Iyer,2024-11-14,MEC-427,67.37,1,A,Dr. Priya Gupta,5,50.0
01fe22bcs783,Nisha Iyer,2024-11-15,MEC-427,68.12,1,A,Dr. Priya Gupta,5,50.0
01fe22bcs783,Nisha Iyer,2024-11-16,MEC-427,59.29,1,A,Dr. Priya Gupta,5,50.0
01fe22bcs783,Nisha Iyer,2024-11-17,MEC-427,77.39,0,A,Dr. Priya Gupta,5,50.0
01fe22bcs783,Nisha Iyer,2024-11-08,INF-519,52.68,1,A,Dr. Priya Gupta,7,70.0
01fe22bcs783,Nisha Iyer,2024-11-09,INF-519,50.33,0,A,Dr. Priya Gupta,7,70.0
01fe22bcs783,Nisha Iyer,2024-11-10,INF-519,98.05,1,A,Dr. Priya Gupta,7,70.0
01fe22bcs783,Nisha Iyer,2024-11-11,INF-519,58.61,1,A,Dr. Priya Gupta,7,70.0
01fe22bcs783,Nisha Iyer,2024-11-12,INF-519,52.88,0,A,Dr. Priya Gupta,7,70.0
01fe22bcs783,Nisha Iyer,2024-11-13,INF-519,83.7,0,A,Dr. Priya Gupta,7,70.0
01fe22bcs783,Nisha Iyer,2024-11-14,INF-519,62.63,1,A,Dr. Priya Gupta,7,70.0
01fe22bcs783,Nisha Iyer,2024-11-15,INF-519,78.71,1,A,Dr. Priya Gupta,7,70.0
01fe22bcs783,Nisha Iyer,2024-11-16,INF-519,69.23,1,A,Dr. Priya Gupta,7,70.0
01fe22bcs783,Nisha Iyer,2024-11-17,INF-519,54.17,1,A,Dr. Priya Gupta,7,70.0
01fe22bcs411,Aditya Iyer,2024-11-08,ELE-128,62.53,1,E,Prof. Aditi Verma,7,70.0
01fe22bcs411,Aditya Iyer,2024-11-09,ELE-128,87.74,1,E,Prof. Aditi Verma,7,70.0
01fe22bcs411,Aditya Iyer,2024-11-10,ELE-128,61.66,0,E,Prof. Aditi Verma,7,70.0
01fe22bcs411,Aditya Iyer,2024-11-11,ELE-128,58.52,0,E,Prof. Aditi Verma,7,70.0
01fe22bcs411,Aditya Iyer,2024-11-12,ELE-128,83.11,1,E,Prof. Aditi Verma,7,70.0
01fe22bcs411,Aditya Iyer,2024-11-13,ELE-128,70.22,1,E,Prof. Aditi Verma,7,70.0
01fe22bcs411,Aditya Iyer,2024-11-14,ELE-128,71.5,1,E,Prof. Aditi Verma,7,70.0
01fe22bcs411,Aditya Iyer,2024-11-15,ELE-128,54.72,1,E,Prof. Aditi Verma,7,70.0
01fe22bcs411,Aditya Iyer,2024-11-16,ELE-128,67.09,1,E,Prof. Aditi Verma,7,70.0
01fe22bcs411,Aditya Iyer,2024-11-17,ELE-128,84.11,0,E,Prof. Aditi Verma,7,70.0
01fe22bcs411,Aditya Iyer,2024-11-08,MEC-427,50.68,0,E,Prof. Aditi Verma,5,50.0
01fe22bcs411,Aditya Iyer,2024-11-09,MEC-427,58.49,0,E,Prof. Aditi Verma,5,50.0
01fe22bcs411,Aditya Iyer,2024-11-10,MEC-427,89.95,0,E,Prof. Aditi Verma,5,50.0
01fe22bcs411,Aditya Iyer,2024-11-11,MEC-427,89.86,0,E,Prof. Aditi Verma,5,50.0
01fe22bcs411,Aditya Iyer,2024-11-12,MEC-427,64.92,1,E,Prof. Aditi Verma,5,50.0
01fe22bcs411,Aditya Iyer,2024-11-13,MEC-427,61.11,0,E,Prof. Aditi Verma,5,50.0
01fe22bcs411,Aditya Iyer,2024-11-14,MEC-427,92.81,1,E,Prof. Aditi Verma,5,50.0
01fe22bcs411,Aditya Iyer,2024-11-15,MEC-427,59.3,1,E,Prof. Aditi Verma,5,50.0
01fe22bcs411,Aditya Iyer,2024-11-16,MEC-427,86.6,1,E,Prof. Aditi Verma,5,50.0
01fe22bcs411,Aditya Iyer,2024-11-17,MEC-427,97.69,1,E,Prof. Aditi Verma,5,50.0
01fe22bcs077,Vihaan Gupta,2024-11-08,ELE-128,91.19,0,B,Dr. Vikram Patel,0,0.0
01fe22bcs077,Vihaan Gupta,2024-11-09,ELE-128,93.13,0,B,Dr. Vikram Patel,0,0.0
01fe22bcs077,Vihaan Gupta,2024-11-10,ELE-128,52.45,0,B,Dr. Vikram Patel,0,0.0
01fe22bcs077,Vihaan Gupta,2024-11-11,ELE-128,61.51,0,B,Dr. Vikram Patel,0,0.0
01fe22bcs077,Vihaan Gupta,2024-11-12,ELE-128,56.76,0,B,Dr. Vikram Patel,0,0.0
01fe22bcs077,Vihaan Gupta,2024-11-13,ELE-128,68.64,0,B,Dr. Vikram Patel,0,0.0
01fe22bcs077,Vihaan Gupta,2024-11-14,ELE-128,73.96,0,B,Dr. Vikram Patel,0,0.0
01fe22bcs077,Vihaan Gupta,2024-11-15,ELE-128,63.26,0,B,Dr. Vikram Patel,0,0.0
01fe22bcs077,Vihaan Gupta,2024-11-16,ELE-128,61.75,0,B,Dr. Vikram Patel,0,0.0
01fe22bcs077,Vihaan Gupta,2024-11-17,ELE-128,63.56,0,B,Dr. Vikram Patel,0,0.0
01fe22bcs077,Vihaan Gupta,2024-11-08,COM-874,59.38,0,B,Dr. Vikram Patel,7,70.0
01fe22bcs077,Vihaan Gupta,2024-11-09,COM-874,66.5,0,B,Dr. Vikram Patel,7,70.0
01fe22bcs077,Vihaan Gupta,2024-11-10,COM-874,63.84,0,B,Dr. Vikram Patel,7,70.0
01fe22bcs077,Vihaan Gupta,2024-11-11,COM-874,64.77,1,B,Dr. Vikram Patel,7,70.0
01fe22bcs077,Vihaan Gupta,2024-11-12,COM-874,68.67,1,B,Dr. Vikram Patel,7,70.0
01fe22bcs077,Vihaan Gupta,2024-11-13,COM-874,61.17,1,B,Dr. Vikram Patel,7,70.0
01fe22bcs077,Vihaan Gupta,2024-11-14,COM-874,65.28,1,B,Dr. Vikram Patel,7,70.0
01fe22bcs077,Vihaan Gupta,2024-11-15,COM-874,84.97,1,B,Dr. Vikram Patel,7,70.0
01fe22bcs077,Vihaan Gupta,2024-11-16,COM-874,96.98,1,B,Dr. Vikram Patel,7,70.0
01fe22bcs077,Vihaan Gupta,2024-11-17,COM-874,87.68,1,B,Dr. Vikram Patel,7,70.0
01fe22bcs425,Arjun Jain,2024-11-08,ELE-128,81.44,1,E,Dr. Priya Gupta,3,30.0
01fe22bcs425,Arjun Jain,2024-11-09,ELE-128,57.08,1,E,Dr. Priya Gupta,3,30.0
01fe22bcs425,Arjun Jain,2024-11-10,ELE-128,81.35,0,E,Dr. Priya Gupta,3,30.0
01fe22bcs425,Arjun Jain,2024-11-11,ELE-128,58.63,0,E,Dr. Priya Gupta,3,30.0
01fe22bcs425,Arjun Jain,2024-11-12,ELE-128,73.88,0,E,Dr. Priya Gupta,3,30.0
01fe22bcs425,Arjun Jain,2024-11-13,ELE-128,98.99,1,E,Dr. Priya Gupta,3,30.0
01fe22bcs425,Arjun Jain,2024-11-14,ELE-128,55.08,0,E,Dr. Priya Gupta,3,30.0
01fe22bcs425,Arjun Jain,2024-11-15,ELE-128,68.43,0,E,Dr. Priya Gupta,3,30.0
01fe22bcs425,Arjun Jain,2024-11-16,ELE-128,64.95,0,E,Dr. Priya Gupta,3,30.0
01fe22bcs425,Arjun Jain,2024-11-17,ELE-128,60.92,0,E,Dr. Priya Gupta,3,30.0
01fe22bcs425,Arjun Jain,2024-11-08,COM-349,79.48,0,E,Dr. Priya Gupta,5,50.0
01fe22bcs425,Arjun Jain,2024-11-09,COM-349,92.81,1,E,Dr. Priya Gupta,5,50.0
01fe22bcs425,Arjun Jain,2024-11-10,COM-349,58.33,1,E,Dr. Priya Gupta,5,50.0
01fe22bcs425,Arjun Jain,2024-11-11,COM-349,88.59,1,E,Dr. Priya Gupta,5,50.0
01fe22bcs425,Arjun Jain,2024-11-12,COM-349,60.38,0,E,Dr. Priya Gupta,5,50.0
01fe22bcs425,Arjun Jain,2024-11-13,COM-349,60.27,1,E,Dr. Priya Gupta,5,50.0
01fe22bcs425,Arjun Jain,2024-11-14,COM-349,60.71,0,E,Dr. Priya Gupta,5,50.0
01fe22bcs425,Arjun Jain,2024-11-15,COM-349,77.28,1,E,Dr. Priya Gupta,5,50.0
01fe22bcs425,Arjun Jain,2024-11-16,COM-349,62.86,0,E,Dr. Priya Gupta,5,50.0
01fe22bcs425,Arjun Jain,2024-11-17,COM-349,89.59,0,E,Dr. Priya Gupta,5,50.0
01fe22bcs583,Rhea Jain,2024-11-08,INF-519,92.41,1,C,Prof. Neha Reddy,7,70.0
01fe22bcs583,Rhea Jain,2024-11-09,INF-519,95.47,0,C,Prof. Neha Reddy,7,70.0
01fe22bcs583,Rhea Jain,2024-11-10,INF-519,89.2,1,C,Prof. Neha Reddy,7,70.0
01fe22bcs583,Rhea Jain,2024-11-11,INF-519,51.48,0,C,Prof. Neha Reddy,7,70.0
01fe22bcs583,Rhea Jain,2024-11-12,INF-519,92.51,1,C,Prof. Neha Reddy,7,70.0
01fe22bcs583,Rhea Jain,2024-11-13,INF-519,61.91,1,C,Prof. Neha Reddy,7,70.0
01fe22bcs583,Rhea Jain,2024-11-14,INF-519,95.24,1,C,Prof. Neha Reddy,7,70.0
01fe22bcs583,Rhea Jain,2024-11-15,INF-519,89.85,1,C,Prof. Neha Reddy,7,70.0
01fe22bcs583,Rhea Jain,2024-11-16,INF-519,68.74,1,C,Prof. Neha Reddy,7,70.0
01fe22bcs583,Rhea Jain,2024-11-17,INF-519,65.49,0,C,Prof. Neha Reddy,7,70.0
01fe22bcs573,Vivaan Jain,2024-11-08,INF-519,85.58,0,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs573,Vivaan Jain,2024-11-09,INF-519,91.89,0,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs573,Vivaan Jain,2024-11-10,INF-519,70.85,0,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs573,Vivaan Jain,2024-11-11,INF-519,56.94,1,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs573,Vivaan Jain,2024-11-12,INF-519,91.59,1,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs573,Vivaan Jain,2024-11-13,INF-519,70.44,1,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs573,Vivaan Jain,2024-11-14,INF-519,63.32,0,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs573,Vivaan Jain,2024-11-15,INF-519,86.21,1,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs573,Vivaan Jain,2024-11-16,INF-519,68.66,1,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs573,Vivaan Jain,2024-11-17,INF-519,99.44,0,D,Dr. Ramesh Sharma,5,50.0
01fe22bcs540,Arjun Kumar,2024-11-08,ELE-128,57.97,0,A,Dr. Vikram Patel,4,40.0
01fe22bcs540,Arjun Kumar,2024-11-09,ELE-128,81.93,0,A,Dr. Vikram Patel,4,40.0
01fe22bcs540,Arjun Kumar,2024-11-10,ELE-128,96.46,1,A,Dr. Vikram Patel,4,40.0
01fe22bcs540,Arjun Kumar,2024-11-11,ELE-128,86.9,0,A,Dr. Vikram Patel,4,40.0
01fe22bcs540,Arjun Kumar,2024-11-12,ELE-128,77.66,0,A,Dr. Vikram Patel,4,40.0
01fe22bcs540,Arjun Kumar,2024-11-13,ELE-128,69.93,1,A,Dr. Vikram Patel,4,40.0
01fe22bcs540,Arjun Kumar,2024-11-14,ELE-128,77.72,1,A,Dr. Vikram Patel,4,40.0
01fe22bcs540,Arjun Kumar,2024-11-15,ELE-128,73.47,0,A,Dr. Vikram Patel,4,40.0
01fe22bcs540,Arjun Kumar,2024-11-16,ELE-128,84.32,0,A,Dr. Vikram Patel,4,40.0
01fe22bcs540,Arjun Kumar,2024-11-17,ELE-128,52.48,1,A,Dr. Vikram Patel,4,40.0
01fe22bcs816,Rhea Pandey,2024-11-08,COM-874,56.73,1,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-09,COM-874,68.1,0,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-10,COM-874,91.49,0,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-11,COM-874,51.71,1,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-12,COM-874,85.51,0,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-13,COM-874,89.26,0,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-14,COM-874,70.26,1,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-15,COM-874,54.38,0,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-16,COM-874,54.38,1,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-17,COM-874,99.42,1,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-08,COM-349,93.83,0,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-09,COM-349,68.85,0,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-10,COM-349,80.53,1,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-11,COM-349,86.14,1,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-12,COM-349,55.74,0,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-13,COM-349,61.38,0,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-14,COM-349,98.42,1,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-15,COM-349,64.75,0,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-16,COM-349,71.22,1,A,Dr. Priya Gupta,5,50.0
01fe22bcs816,Rhea Pandey,2024-11-17,COM-349,66.84,1,A,Dr. Priya Gupta,5,50.0
01fe22bcs479,Aryan Sharma,2024-11-08,COM-349,67.31,0,E,Dr. Priya Gupta,4,40.0
01fe22bcs479,Aryan Sharma,2024-11-09,COM-349,75.31,1,E,Dr. Priya Gupta,4,40.0
01fe22bcs479,Aryan Sharma,2024-11-10,COM-349,66.85,1,E,Dr. Priya Gupta,4,40.0
01fe22bcs479,Aryan Sharma,2024-11-11,COM-349,72.0,1,E,Dr. Priya Gupta,4,40.0
01fe22bcs479,Aryan Sharma,2024-11-12,COM-349,54.24,1,E,Dr. Priya Gupta,4,40.0
01fe22bcs479,Aryan Sharma,2024-11-13,COM-349,62.5,0,E,Dr. Priya Gupta,4,40.0
01fe22bcs479,Aryan Sharma,2024-11-14,COM-349,56.6,0,E,Dr. Priya Gupta,4,40.0
01fe22bcs479,Aryan Sharma,2024-11-15,COM-349,70.74,0,E,Dr. Priya Gupta,4,40.0
01fe22bcs479,Aryan Sharma,2024-11-16,COM-349,77.21,0,E,Dr. Priya Gupta,4,40.0
01fe22bcs479,Aryan Sharma,2024-11-17,COM-349,80.57,0,E,Dr. Priya Gupta,4,40.0
01fe22bcs479,Aryan Sharma,2024-11-08,MEC-427,55.75,0,E,Dr. Priya Gupta,3,30.0
01fe22bcs479,Aryan Sharma,2024-11-09,MEC-427,67.53,1,E,Dr. Priya Gupta,3,30.0
