student_id,student_name,division,course_code,faculty_id,class_date,is_present,session_number
STU025,Student 25,C,CS101,F005,2025-01-10,True,893
STU025,Student 25,C,CS101,F005,2025-01-15,True,894
STU025,Student 25,C,CS101,F005,2025-01-17,True,895
STU025,Student 25,C,CS101,F005,2025-01-22,True,896
STU025,Student 25,C,CS101,F005,2025-01-24,True,897
STU025,Student 25,C,CS101,F005,2025-01-29,True,898
STU025,Student 25,C,CS101,F005,2025-01-31,True,899
STU025,Student 25,C,CS101,F005,2025-02-05,True,900
STU026,Student 26,C,CS101,F005,2024-09-04,True,901
STU026,Student 26,C,CS101,F005,2024-09-06,False,902
STU026,Student 26,C,CS101,F005,2024-09-11,False,903
STU026,Student 26,C,CS101,F005,2024-09-13,True,904
STU026,Student 26,C,CS101,F005,2024-09-18,True,905
STU026,Student 26,C,CS101,F005,2024-09-20,True,906
STU026,Student 26,C,CS101,F005,2024-09-25,True,907
STU026,Student 26,C,CS101,F005,2024-09-27,True,908
STU026,Student 26,C,CS101,F005,2024-10-02,True,909
STU026,Student 26,C,CS101,F005,2024-10-04,True,910
STU026,Student 26,C,CS101,F005,2024-10-09,False,911
STU026,Student 26,C,CS101,F005,2024-10-11,False,912
STU026,Student 26,C,CS101,F005,2024-10-16,True,913
STU026,Student 26,C,CS101,F005,2024-10-18,True,914
STU026,Student 26,C,CS101,F005,2024-10-23,True,915
STU026,Student 26,C,CS101,F005,2024-10-25,True,916
STU026,Student 26,C,CS101,F005,2024-10-30,True,917
STU026,Student 26,C,CS101,F005,2024-11-01,True,918
STU026,Student 26,C,CS101,F005,2024-11-06,True,919
STU026,Student 26,C,CS101,F005,2024-11-08,True,920
STU026,Student 26,C,CS101,F005,2024-11-13,True,921
STU026,Student 26,C,CS101,F005,2024-11-15,True,922
STU026,Student 26,C,CS101,F005,2024-11-20,True,923
STU026,Student 26,C,CS101,F005,2024-11-22,False,924
STU026,Student 26,C,CS101,F005,2024-11-27,True,925
STU026,Student 26,C,CS101,F005,2024-11-29,False,926
STU026,Student 26,C,CS101,F005,2024-12-04,True,927
STU026,Student 26,C,CS101,F005,2024-12-06,True,928
STU026,Student 26,C,CS101,F005,2024-12-11,True,929
STU026,Student 26,C,CS101,F005,2024-12-13,True,930
STU026,Student 26,C,CS101,F005,2024-12-18,False,931
STU026,Student 26,C,CS101,F005,2024-12-20,False,932
STU026,Student 26,C,CS101,F005,2024-12-25,True,933
STU026,Student 26,C,CS101,F005,2024-12-27,True,934
STU026,Student 26,C,CS101,F005,2025-01-01,True,935
STU026,Student 26,C,CS101,F005,2025-01-03,True,936
STU026,Student 26,C,CS101,F005,2025-01-08,False,937
STU026,Student 26,C,CS101,F005,2025-01-10,True,938
STU026,Student 26,C,CS101,F005,2025-01-15,True,939
STU026,Student 26,C,CS101,F005,2025-01-17,True,940
STU026,Student 26,C,CS101,F005,2025-01-22,True,941
STU026,Student 26,C,CS101,F005,2025-01-24,True,942
STU026,Student 26,C,CS101,F005,2025-01-29,True,943
STU026,Student 26,C,CS101,F005,2025-01-31,False,944
STU026,Student 26,C,CS101,F005,2025-02-05,True,945
STU027,Student 27,A,CS101,F001,2024-09-04,True,946
STU027,Student 27,A,CS101,F001,2024-09-09,True,947
STU027,Student 27,A,CS101,F001,2024-09-11,True,948
STU027,Student 27,A,CS101,F001,2024-09-16,True,949
STU027,Student 27,A,CS101,F001,2024-09-18,False,950
STU027,Student 27,A,CS101,F001,2024-09-23,True,951
STU027,Student 27,A,CS101,F001,2024-09-25,True,952
STU027,Student 27,A,CS101,F001,2024-09-30,True,953
STU027,Student 27,A,CS101,F001,2024-10-02,True,954
STU027,Student 27,A,CS101,F001,2024-10-07,True,955
STU027,Student 27,A,CS101,F001,2024-10-09,True,956
STU027,Student 27,A,CS101,F001,2024-10-14,True,957
STU027,Student 27,A,CS101,F001,2024-10-16,True,958
STU027,Student 27,A,CS101,F001,2024-10-21,True,959
STU027,Student 27,A,CS101,F001,2024-10-23,True,960
STU027,Student 27,A,CS101,F001,2024-10-28,True,961
STU027,Student 27,A,CS101,F001,2024-10-30,True,962
STU027,Student 27,A,CS101,F001,2024-11-04,True,963
STU027,Student 27,A,CS101,F001,2024-11-06,True,964
STU027,Student 27,A,CS101,F001,2024-11-11,True,965
STU027,Student 27,A,CS101,F001,2024-11-13,True,966
STU027,Student 27,A,CS101,F001,2024-11-18,True,967
STU027,Student 27,A,CS101,F001,2024-11-20,True,968
STU027,Student 27,A,CS101,F001,2024-11-25,True,969
STU027,Student 27,A,CS101,F001,2024-11-27,True,970
STU027,Student 27,A,CS101,F001,2024-12-02,True,971
STU027,Student 27,A,CS101,F001,2024-12-04,True,972
STU027,Student 27,A,CS101,F001,2024-12-09,True,973
STU027,Student 27,A,CS101,F001,2024-12-11,True,974
STU027,Student 27,A,CS101,F001,2024-12-16,True,975
STU028,Student 28,C,CS101,F005,2024-09-04,True,976
STU028,Student 28,C,CS101,F005,2024-09-06,False,977
STU028,Student 28,C,CS101,F005,2024-09-11,True,978
STU028,Student 28,C,CS101,F005,2024-09-13,True,979
STU028,Student 28,C,CS101,F005,2024-09-18,False,980
STU028,Student 28,C,CS101,F005,2024-09-20,True,981
STU028,Student 28,C,CS101,F005,2024-09-25,True,982
STU028,Student 28,C,CS101,F005,2024-09-27,True,983
STU028,Student 28,C,CS101,F005,2024-10-02,True,984
STU028,Student 28,C,CS101,F005,2024-10-04,True,985
STU028,Student 28,C,CS101,F005,2024-10-09,False,986
STU028,Student 28,C,CS101,F005,2024-10-11,True,987
STU028,Student 28,C,CS101,F005,2024-10-16,False,988
STU028,Student 28,C,CS101,F005,2024-10-18,True,989
STU028,Student 28,C,CS101,F005,2024-10-23,True,990
STU028,Student 28,C,CS101,F005,2024-10-25,True,991
STU028,Student 28,C,CS101,F005,2024-10-30,True,992
STU028,Student 28,C,CS101,F005,2024-11-01,True,993
STU028,Student 28,C,CS101,F005,2024-11-06,True,994
STU028,Student 28,C,CS101,F005,2024-11-08,False,995
STU028,Student 28,C,CS101,F005,2024-11-13,True,996
STU028,Student 28,C,CS101,F005,2024-11-15,False,997
STU028,Student 28,C,CS101,F005,2024-11-20,True,998
STU028,Student 28,C,CS101,F005,2024-11-22,True,999
STU028,Student 28,C,CS101,F005,2024-11-27,True,1000
STU028,Student 28,C,CS101,F005,2024-11-29,True,1001
STU028,Student 28,C,CS101,F005,2024-12-04,False,1002
STU028,Student 28,C,CS101,F005,2024-12-06,True,1003
STU028,Student 28,C,CS101,F005,2024-12-11,True,1004
STU028,Student 28,C,CS101,F005,2024-12-13,False,1005
STU028,Student 28,C,CS101,F005,2024-12-18,True,1006
STU028,Student 28,C,CS101,F005,2024-12-20,False,1007
STU028,Student 28,C,CS101,F005,2024-12-25,False,1008
STU028,Student 28,C,CS101,F005,2024-12-27,False,1009
STU028,Student 28,C,CS101,F005,2025-01-01,True,1010
STU028,Student 28,C,CS101,F005,2025-01-03,True,1011
STU028,Student 28,C,CS101,F005,2025-01-08,True,1012
STU028,Student 28,C,CS101,F005,2025-01-10,False,1013
STU028,Student 28,C,CS101,F005,2025-01-15,True,1014
STU028,Student 28,C,CS101,F005,2025-01-17,False,1015
STU028,Student 28,C,CS101,F005,2025-01-22,True,1016
STU028,Student 28,C,CS101,F005,2025-01-24,True,1017
STU028,Student 28,C,CS101,F005,2025-01-29,False,1018
STU028,Student 28,C,CS101,F005,2025-01-31,True,1019
STU028,Student 28,C,CS101,F005,2025-02-05,True,1020
STU029,Student 29,B,CS101,F003,2024-09-05,False,1021
STU029,Student 29,B,CS101,F003,2024-09-10,True,1022
STU029,Student 29,B,CS101,F003,2024-09-12,True,1023
STU029,Student 29,B,CS101,F003,2024-09-17,True,1024
STU029,Student 29,B,CS101,F003,2024-09-19,False,1025
STU029,Student 29,B,CS101,F003,2024-09-24,True,1026
STU029,Student 29,B,CS101,F003,2024-09-26,True,1027
STU029,Student 29,B,CS101,F003,2024-10-01,False,1028
STU029,Student 29,B,CS101,F003,2024-10-03,True,1029
STU029,Student 29,B,CS101,F003,2024-10-08,True,1030
STU029,Student 29,B,CS101,F003,2024-10-10,False,1031
STU029,Student 29,B,CS101,F003,2024-10-15,False,1032
STU029,Student 29,B,CS101,F003,2024-10-17,True,1033
STU029,Student 29,B,CS101,F003,2024-10-22,True,1034
STU029,Student 29,B,CS101,F003,2024-10-24,False,1035
STU029,Student 29,B,CS101,F003,2024-10-29,False,1036
STU029,Student 29,B,CS101,F003,2024-10-31,True,1037
STU029,Student 29,B,CS101,F003,2024-11-05,True,1038
STU029,Student 29,B,CS101,F003,2024-11-07,True,1039
STU029,Student 29,B,CS101,F003,2024-11-12,True,1040
STU029,Student 29,B,CS101,F003,2024-11-14,True,1041
STU029,Student 29,B,CS101,F003,2024-11-19,True,1042
STU029,Student 29,B,CS101,F003,2024-11-21,True,1043
STU029,Student 29,B,CS101,F003,2024-11-26,True,1044
STU029,Student 29,B,CS101,F003,2024-11-28,True,1045
STU029,Student 29,B,CS101,F003,2024-12-03,True,1046
STU029,Student 29,B,CS101,F003,2024-12-05,True,1047
STU029,Student 29,B,CS101,F003,2024-12-10,True,1048
STU029,Student 29,B,CS101,F003,2024-12-12,False,1049
STU029,Student 29,B,CS101,F003,2024-12-17,True,1050
STU029,Student 29,B,CS101,F003,2024-12-19,True,1051
STU029,Student 29,B,CS101,F003,2024-12-24,True,1052
STU029,Student 29,B,CS101,F003,2024-12-26,True,1053
STU029,Student 29,B,CS101,F003,2024-12-31,True,1054
STU029,Student 29,B,CS101,F003,2025-01-02,True,1055
STU030,Student 30,B,CS101,F004,2024-09-05,True,1056
STU030,Student 30,B,CS101,F004,2024-09-10,True,1057
STU030,Student 30,B,CS101,F004,2024-09-12,True,1058
STU030,Student 30,B,CS101,F004,2024-09-17,True,1059
STU030,Student 30,B,CS101,F004,2024-09-19,True,1060
STU030,Student 30,B,CS101,F004,2024-09-24,True,1061
STU030,Student 30,B,CS101,F004,2024-09-26,True,1062
STU030,Student 30,B,CS101,F004,2024-10-01,False,1063
STU030,Student 30,B,CS101,F004,2024-10-03,True,1064
STU030,Student 30,B,CS101,F004,2024-10-08,True,1065
STU030,Student 30,B,CS101,F004,2024-10-10,True,1066
STU030,Student 30,B,CS101,F004,2024-10-15,False,1067
STU030,Student 30,B,CS101,F004,2024-10-17,True,1068
STU030,Student 30,B,CS101,F004,2024-10-22,True,1069
STU030,Student 30,B,CS101,F004,2024-10-24,True,1070
STU030,Student 30,B,CS101,F004,2024-10-29,False,1071
STU030,Student 30,B,CS101,F004,2024-10-31,True,1072
STU030,Student 30,B,CS101,F004,2024-11-05,True,1073
STU030,Student 30,B,CS101,F004,2024-11-07,True,1074
STU030,Student 30,B,CS101,F004,2024-11-12,True,1075
STU030,Student 30,B,CS101,F004,2024-11-14,True,1076
STU030,Student 30,B,CS101,F004,2024-11-19,True,1077
STU030,Student 30,B,CS101,F004,2024-11-21,True,1078
STU030,Student 30,B,CS101,F004,2024-11-26,True,1079
STU030,Student 30,B,CS101,F004,2024-11-28,True,1080
STU030,Student 30,B,CS101,F004,2024-12-03,False,1081
STU030,Student 30,B,CS101,F004,2024-12-05,True,1082
STU030,Student 30,B,CS101,F004,2024-12-10,True,1083
STU030,Student 30,B,CS101,F004,2024-12-12,True,1084
STU030,Student 30,B,CS101,F004,2024-12-17,True,1085
STU030,Student 30,B,CS101,F004,2024-12-19,True,1086
STU030,Student 30,B,CS101,F004,2024-12-24,True,1087
STU030,Student 30,B,CS101,F004,2024-12-26,True,1088
STU030,Student 30,B,CS101,F004,2024-12-31,True,1089
STU030,Student 30,B,CS101,F004,2025-01-02,True,1090
STU031,Student 31,C,CS101,F001,2024-09-04,True,1091
STU031,Student 31,C,CS101,F001,2024-09-06,False,1092
STU031,Student 31,C,CS101,F001,2024-09-11,True,1093
STU031,Student 31,C,CS101,F001,2024-09-13,True,1094
STU031,Student 31,C,CS101,F001,2024-09-18,True,1095
STU031,Student 31,C,CS101,F001,2024-09-20,True,1096
STU031,Student 31,C,CS101,F001,2024-09-25,True,1097
STU031,Student 31,C,CS101,F001,2024-09-27,False,1098
STU031,Student 31,C,CS101,F001,2024-10-02,True,1099
STU031,Student 31,C,CS101,F001,2024-10-04,True,1100
STU031,Student 31,C,CS101,F001,2024-10-09,True,1101
STU031,Student 31,C,CS101,F001,2024-10-11,False,1102
STU031,Student 31,C,CS101,F001,2024-10-16,True,1103
STU031,Student 31,C,CS101,F001,2024-10-18,True,1104
STU031,Student 31,C,CS101,F001,2024-10-23,True,1105
STU031,Student 31,C,CS101,F001,2024-10-25,True,1106
STU031,Student 31,C,CS101,F001,2024-10-30,False,1107
STU031,Student 31,C,CS101,F001,2024-11-01,True,1108
STU031,Student 31,C,CS101,F001,2024-11-06,True,1109
STU031,Student 31,C,CS101,F001,2024-11-08,False,1110
STU031,Student 31,C,CS101,F001,2024-11-13,True,1111
STU031,Student 31,C,CS101,F001,2024-11-15,True,1112
STU031,Student 31,C,CS101,F001,2024-11-20,True,1113
STU031,Student 31,C,CS101,F001,2024-11-22,True,1114
STU031,Student 31,C,CS101,F001,2024-11-27,False,1115
STU031,Student 31,C,CS101,F001,2024-11-29,True,1116
STU031,Student 31,C,CS101,F001,2024-12-04,True,1117
STU031,Student 31,C,CS101,F001,2024-12-06,True,1118
STU031,Student 31,C,CS101,F001,2024-12-11,True,1119
STU031,Student 31,C,CS101,F001,2024-12-13,True,1120
STU031,Student 31,C,CS101,F001,2024-12-18,True,1121
STU031,Student 31,C,CS101,F001,2024-12-20,True,1122
STU031,Student 31,C,CS101,F001,2024-12-25,True,1123
STU031,Student 31,C,CS101,F001,2024-12-27,True,1124
STU031,Student 31,C,CS101,F001,2025-01-01,True,1125
STU031,Student 31,C,CS101,F001,2025-01-03,True,1126
STU031,Student 31,C,CS101,F001,2025-01-08,True,1127
STU031,Student 31,C,CS101,F001,2025-01-10,True,1128
STU031,Student 31,C,CS101,F001,2025-01-15,True,1129
STU031,Student 31,C,CS101,F001,2025-01-17,True,1130
STU031,Student 31,C,CS101,F001,2025-01-22,True,1131
STU031,Student 31,C,CS101,F001,2025-01-24,True,1132
STU031,Student 31,C,CS101,F001,2025-01-29,True,1133
STU031,Student 31,C,CS101,F001,2025-01-31,True,1134
STU031,Student 31,C,CS101,F001,2025-02-05,True,1135
STU032,Student 32,A,CS101,F001,2024-09-04,True,1136
STU032,Student 32,A,CS101,F001,2024-09-09,True,1137
STU032,Student 32,A,CS101,F001,2024-09-11,True,1138
STU032,Student 32,A,CS101,F001,2024-09-16,True,1139
STU032,Student 32,A,CS101,F001,2024-09-18,True,1140
STU032,Student 32,A,CS101,F001,2024-09-23,True,1141
STU032,Student 32,A,CS101,F001,2024-09-25,True,1142
STU032,Student 32,A,CS101,F001,2024-09-30,True,1143
STU032,Student 32,A,CS101,F001,2024-10-02,False,1144
STU032,Student 32,A,CS101,F001,2024-10-07,False,1145
STU032,Student 32,A,CS101,F001,2024-10-09,True,1146
STU032,Student 32,A,CS101,F001,2024-10-14,True,1147
STU032,Student 32,A,CS101,F001,2024-10-16,True,1148
STU032,Student 32,A,CS101,F001,2024-10-21,True,1149
STU032,Student 32,A,CS101,F001,2024-10-23,False,1150
STU032,Student 32,A,CS101,F001,2024-10-28,True,1151
STU032,Student 32,A,CS101,F001,2024-10-30,True,1152
STU032,Student 32,A,CS101,F001,2024-11-04,False,1153
STU032,Student 32,A,CS101,F001,2024-11-06,False,1154
STU032,Student 32,A,CS101,F001,2024-11-11,True,1155
STU032,Student 32,A,CS101,F001,2024-11-13,True,1156
STU032,Student 32,A,CS101,F001,2024-11-18,True,1157
STU032,Student 32,A,CS101,F001,2024-11-20,True,1158
STU032,Student 32,A,CS101,F001,2024-11-25,True,1159
STU032,Student 32,A,CS101,F001,2024-11-27,True,1160
STU032,Student 32,A,CS101,F001,2024-12-02,True,1161
STU032,Student 32,A,CS101,F001,2024-12-04,True,1162
STU032,Student 32,A,CS101,F001,2024-12-09,True,1163
STU032,Student 32,A,CS101,F001,2024-12-11,False,1164
STU032,Student 32,A,CS101,F001,2024-12-16,True,1165
STU033,Student 33,B,CS101,F004,2024-09-05,True,1166
STU033,Student 33,B,CS101,F004,2024-09-10,True,1167
STU033,Student 33,B,CS101,F004,2024-09-12,True,1168
STU033,Student 33,B,CS101,F004,2024-09-17,True,1169
STU033,Student 33,B,CS101,F004,2024-09-19,False,1170
STU033,Student 33,B,CS101,F004,2024-09-24,True,1171
STU033,Student 33,B,CS101,F004,2024-09-26,True,1172
STU033,Student 33,B,CS101,F004,2024-10-01,False,1173
STU033,Student 33,B,CS101,F004,2024-10-03,True,1174
STU033,Student 33,B,CS101,F004,2024-10-08,True,1175
STU033,Student 33,B,CS101,F004,2024-10-10,True,1176
STU033,Student 33,B,CS101,F004,2024-10-15,False,1177
STU033,Student 33,B,CS101,F004,2024-10-17,True,1178
STU033,Student 33,B,CS101,F004,2024-10-22,True,1179
STU033,Student 33,B,CS101,F004,2024-10-24,True,1180
STU033,Student 33,B,CS101,F004,2024-10-29,True,1181
STU033,Student 33,B,CS101,F004,2024-10-31,True,1182
STU033,Student 33,B,CS101,F004,2024-11-05,True,1183
STU033,Student 33,B,CS101,F004,2024-11-07,False,1184
STU033,Student 33,B,CS101,F004,2024-11-12,True,1185
STU033,Student 33,B,CS101,F004,2024-11-14,True,1186
STU033,Student 33,B,CS101,F004,2024-11-19,True,1187
STU033,Student 33,B,CS101,F004,2024-11-21,True,1188
STU033,Student 33,B,CS101,F004,2024-11-26,True,1189
STU033,Student 33,B,CS101,F004,2024-11-28,True,1190
STU033,Student 33,B,CS101,F004,2024-12-03,True,1191
STU033,Student 33,B,CS101,F004,2024-12-05,False,1192
STU033,Student 33,B,CS101,F004,2024-12-10,True,1193
STU033,Student 33,B,CS101,F004,2024-12-12,True,1194
STU033,Student 33,B,CS101,F004,2024-12-17,True,1195
STU033,Student 33,B,CS101,F004,2024-12-19,False,1196
STU033,Student 33,B,CS101,F004,2024-12-24,True,1197
STU033,Student 33,B,CS101,F004,2024-12-26,True,1198
STU033,Student 33,B,CS101,F004,2024-12-31,True,1199
STU033,Student 33,B,CS101,F004,2025-01-02,True,1200
STU034,Student 34,C,CS101,F005,2024-09-04,False,1201
STU034,Student 34,C,CS101,F005,2024-09-06,True,1202
STU034,Student 34,C,CS101,F005,2024-09-11,False,1203
STU034,Student 34,C,CS101,F005,2024-09-13,False,1204
STU034,Student 34,C,CS101,F005,2024-09-18,True,1205
STU034,Student 34,C,CS101,F005,2024-09-20,False,1206
STU034,Student 34,C,CS101,F005,2024-09-25,True,1207
STU034,Student 34,C,CS101,F005,2024-09-27,True,1208
STU034,Student 34,C,CS101,F005,2024-10-02,True,1209
STU034,Student 34,C,CS101,F005,2024-10-04,False,1210
STU034,Student 34,C,CS101,F005,2024-10-09,True,1211
STU034,Student 34,C,CS101,F005,2024-10-11,False,1212
STU034,Student 34,C,CS101,F005,2024-10-16,True,1213
STU034,Student 34,C,CS101,F005,2024-10-18,True,1214
STU034,Student 34,C,CS101,F005,2024-10-23,True,1215
STU034,Student 34,C,CS101,F005,2024-10-25,True,1216
STU034,Student 34,C,CS101,F005,2024-10-30,False,1217
STU034,Student 34,C,CS101,F005,2024-11-01,True,1218
STU034,Student 34,C,CS101,F005,2024-11-06,False,1219
STU034,Student 34,C,CS101,F005,2024-11-08,True,1220
STU034,Student 34,C,CS101,F005,2024-11-13,True,1221
STU034,Student 34,C,CS101,F005,2024-11-15,True,1222
STU034,Student 34,C,CS101,F005,2024-11-20,True,1223
STU034,Student 34,C,CS101,F005,2024-11-22,True,1224
STU034,Student 34,C,CS101,F005,2024-11-27,True,1225
STU034,Student 34,C,CS101,F005,2024-11-29,True,1226
STU034,Student 34,C,CS101,F005,2024-12-04,True,1227
STU034,Student 34,C,CS101,F005,2024-12-06,True,1228
STU034,Student 34,C,CS101,F005,2024-12-11,True,1229
STU034,Student 34,C,CS101,F005,2024-12-13,True,1230
STU034,Student 34,C,CS101,F005,2024-12-18,True,1231
STU034,Student 34,C,CS101,F005,2024-12-20,False,1232
STU034,Student 34,C,CS101,F005,2024-12-25,True,1233
STU034,Student 34,C,CS101,F005,2024-12-27,False,1234
STU034,Student 34,C,CS101,F005,2025-01-01,True,1235
STU034,Student 34,C,CS101,F005,2025-01-03,True,1236
STU034,Student 34,C,CS101,F005,2025-01-08,False,1237
STU034,Student 34,C,CS101,F005,2025-01-10,True,1238
STU034,Student 34,C,CS101,F005,2025-01-15,True,1239
STU034,Student 34,C,CS101,F005,2025-01-17,False,1240
STU034,Student 34,C,CS101,F005,2025-01-22,True,1241
STU034,Student 34,C,CS101,F005,2025-01-24,True,1242
STU034,Student 34,C,CS101,F005,2025-01-29,True,1243
STU034,Student 34,C,CS101,F005,2025-01-31,False,1244
STU034,Student 34,C,CS101,F005,2025-02-05,True,1245
STU035,Student 35,A,CS101,F002,2024-09-04,True,1246
STU035,Student 35,A,CS101,F002,2024-09-09,True,1247
STU035,Student 35,A,CS101,F002,2024-09-11,True,1248
STU035,Student 35,A,CS101,F002,2024-09-16,False,1249
STU035,Student 35,A,CS101,F002,2024-09-18,True,1250
STU035,Student 35,A,CS101,F002,2024-09-23,True,1251
STU035,Student 35,A,CS101,F002,2024-09-25,True,1252
STU035,Student 35,A,CS101,F002,2024-09-30,False,1253
STU035,Student 35,A,CS101,F002,2024-10-02,False,1254
STU035,Student 35,A,CS101,F002,2024-10-07,True,1255
STU035,Student 35,A,CS101,F002,2024-10-09,False,1256
STU035,Student 35,A,CS101,F002,2024-10-14,True,1257
STU035,Student 35,A,CS101,F002,2024-10-16,True,1258
STU035,Student 35,A,CS101,F002,2024-10-21,True,1259
STU035,Student 35,A,CS101,F002,2024-10-23,False,1260
STU035,Student 35,A,CS101,F002,2024-10-28,True,1261
STU035,Student 35,A,CS101,F002,2024-10-30,True,1262
STU035,Student 35,A,CS101,F002,2024-11-04,True,1263
STU035,Student 35,A,CS101,F002,2024-11-06,False,1264
STU035,Student 35,A,CS101,F002,2024-11-11,True,1265
STU035,Student 35,A,CS101,F002,2024-11-13,True,1266
STU035,Student 35,A,CS101,F002,2024-11-18,True,1267
STU035,Student 35,A,CS101,F002,2024-11-20,True,1268
STU035,Student 35,A,CS101,F002,2024-11-25,True,1269
STU035,Student 35,A,CS101,F002,2024-11-27,False,1270
STU035,Student 35,A,CS101,F002,2024-12-02,False,1271
STU035,Student 35,A,CS101,F002,2024-12-04,False,1272
STU035,Student 35,A,CS101,F002,2024-12-09,True,1273
STU035,Student 35,A,CS101,F002,2024-12-11,True,1274
STU035,Student 35,A,CS101,F002,2024-12-16,True,1275
STU036,Student 36,A,CS101,F001,2024-09-04,True,1276
STU036,Student 36,A,CS101,F001,2024-09-09,True,1277
STU036,Student 36,A,CS101,F001,2024-09-11,True,1278
STU036,Student 36,A,CS101,F001,2024-09-16,True,1279
STU036,Student 36,A,CS101,F001,2024-09-18,False,1280
STU036,Student 36,A,CS101,F001,2024-09-23,False,1281
STU036,Student 36,A,CS101,F001,2024-09-25,False,1282
STU036,Student 36,A,CS101,F001,2024-09-30,True,1283
STU036,Student 36,A,CS101,F001,2024-10-02,False,1284
STU036,Student 36,A,CS101,F001,2024-10-07,True,1285
STU036,Student 36,A,CS101,F001,2024-10-09,True,1286
STU036,Student 36,A,CS101,F001,2024-10-14,True,1287
STU036,Student 36,A,CS101,F001,2024-10-16,True,1288
STU036,Student 36,A,CS101,F001,2024-10-21,True,1289
STU036,Student 36,A,CS101,F001,2024-10-23,True,1290
STU036,Student 36,A,CS101,F001,2024-10-28,True,1291
STU036,Student 36,A,CS101,F001,2024-10-30,True,1292
STU036,Student 36,A,CS101,F001,2024-11-04,True,1293
STU036,Student 36,A,CS101,F001,2024-11-06,True,1294
STU036,Student 36,A,CS101,F001,2024-11-11,True,1295
STU036,Student 36,A,CS101,F001,2024-11-13,True,1296
STU036,Student 36,A,CS101,F001,2024-11-18,False,1297
STU036,Student 36,A,CS101,F001,2024-11-20,False,1298
STU036,Student 36,A,CS101,F001,2024-11-25,True,1299
STU036,Student 36,A,CS101,F001,2024-11-27,True,1300
STU036,Student 36,A,CS101,F001,2024-12-02,False,1301
STU036,Student 36,A,CS101,F001,2024-12-04,True,1302
STU036,Student 36,A,CS101,F001,2024-12-09,True,1303
STU036,Student 36,A,CS101,F001,2024-12-11,False,1304
STU036,Student 36,A,CS101,F001,2024-12-16,True,1305
STU037,Student 37,B,CS101,F004,2024-09-05,True,1306
STU037,Student 37,B,CS101,F004,2024-09-10,True,1307
STU037,Student 37,B,CS101,F004,2024-09-12,True,1308
STU037,Student 37,B,CS101,F004,2024-09-17,True,1309
STU037,Student 37,B,CS101,F004,2024-09-19,True,1310
STU037,Student 37,B,CS101,F004,2024-09-24,True,1311
STU037,Student 37,B,CS101,F004,2024-09-26,False,1312
STU037,Student 37,B,CS101,F004,2024-10-01,True,1313
STU037,Student 37,B,CS101,F004,2024-10-03,False,1314
STU037,Student 37,B,CS101,F004,2024-10-08,True,1315
STU037,Student 37,B,CS101,F004,2024-10-10,True,1316
STU037,Student 37,B,CS101,F004,2024-10-15,True,1317
STU037,Student 37,B,CS101,F004,2024-10-17,True,1318
STU037,Student 37,B,CS101,F004,2024-10-22,True,1319
STU037,Student 37,B,CS101,F004,2024-10-24,True,1320
STU037,Student 37,B,CS101,F004,2024-10-29,True,1321
STU037,Student 37,B,CS101,F004,2024-10-31,False,1322
STU037,Student 37,B,CS101,F004,2024-11-05,True,1323
STU037,Student 37,B,CS101,F004,2024-11-07,True,1324
STU037,Student 37,B,CS101,F004,2024-11-12,True,1325
STU037,Student 37,B,CS101,F004,2024-11-14,True,1326
STU037,Student 37,B,CS101,F004,2024-11-19,True,1327
STU037,Student 37,B,CS101,F004,2024-11-21,True,1328
STU037,Student 37,B,CS101,F004,2024-11-26,True,1329
STU037,Student 37,B,CS101,F004,2024-11-28,True,1330
STU037,Student 37,B,CS101,F004,2024-12-03,False,1331
STU037,Student 37,B,CS101,F004,2024-12-05,True,1332
STU037,Student 37,B,CS101,F004,2024-12-10,False,1333
STU037,Student 37,B,CS101,F004,2024-12-12,True,1334
STU037,Student 37,B,CS101,F004,2024-12-17,False,1335
STU037,Student 37,B,CS101,F004,2024-12-19,True,1336
STU037,Student 37,B,CS101,F004,2024-12-24,False,1337
STU037,Student 37,B,CS101,F004,2024-12-26,True,1338
STU037,Student 37,B,CS101,F004,2024-12-31,True,1339
STU037,Student 37,B,CS101,F004,2025-01-02,True,1340
STU038,Student 38,B,CS101,F003,2024-09-05,False,1341
STU038,Student 38,B,CS101,F003,2024-09-10,True,1342
STU038,Student 38,B,CS101,F003,2024-09-12,True,1343
STU038,Student 38,B,CS101,F003,2024-09-17,True,1344
STU038,Student 38,B,CS101,F003,2024-09-19,True,1345
STU038,Student 38,B,CS101,F003,2024-09-24,False,1346
STU038,Student 38,B,CS101,F003,2024-09-26,True,1347
STU038,Student 38,B,CS101,F003,2024-10-01,True,1348
STU038,Student 38,B,CS101,F003,2024-10-03,True,1349
STU038,Student 38,B,CS101,F003,2024-10-08,True,1350
STU038,Student 38,B,CS101,F003,2024-10-10,True,1351
STU038,Student 38,B,CS101,F003,2024-10-15,True,1352
STU038,Student 38,B,CS101,F003,2024-10-17,True,1353
STU038,Student 38,B,CS101,F003,2024-10-22,True,1354
STU038,Student 38,B,CS101,F003,2024-10-24,True,1355
STU038,Student 38,B,CS101,F003,2024-10-29,True,1356
STU038,Student 38,B,CS101,F003,2024-10-31,False,1357
STU038,Student 38,B,CS101,F003,2024-11-05,True,1358
STU038,Student 38,B,CS101,F003,2024-11-07,True,1359
STU038,Student 38,B,CS101,F003,2024-11-12,True,1360
STU038,Student 38,B,CS101,F003,2024-11-14,True,1361
